Store_name,Category,Review,TV,Biztel,Address,Menu,Homepage,페이스북,인스타그램,블로그,웹사이트,Convenience,Desc,10,20,30,40,50,60,Female,Male
"미누야육류,고기요리","육류,고기요리",8,,02-566-9731,"서울 강남구 논현로102길 3
지번역삼동 659-10 1층 미누야지도보기",메뉴판 이미지를 추가해주세요!,,,,,,"단체석, 주차, 포장, 예약, 무선 인터넷",한식 고기요리 전문 미누야 입니다 한국소 한국돼지 구이류부터 돼지물갈비 소갈비 우거지전골 등 전골류 까지 신선한 육류와 재료를 기본으로 하여 최고의 맛을 누리실 수 있도록 기본 밑반찬부터 김치등 엄선된 국내산 재료를 사용하여 어머님의 정성을담아 모든음식을 당일 직접 조리하여 올려드리고 있습니다. 식사 특선으로는 고백 매일 바뀌는 고기백반 닭볶음 정식 사골 우거지탕 목살 김치찌개 한우 육개장 한끼식사의 만족을 드리고 있습니다. 아직 맛보지 못하신 분들은 계시지만 한번 드시고 안오시는 분은 없는 한식 고기요리 의 대표주자 미누야 입니다.,,,,,,,,
반반국수 대치점국수,국수,312,,02-552-6404,"서울 강남구 삼성로85길 33
지번대치동 894 현대썬앤빌 테헤란 1층지도보기","9,000원
대표
반반국수
9,000원
대표
갈매기살덮밥
12,000원
고기국수
12,000원
간장비빔국수
메뉴판(원산지) 이미지로 보기",,,,,,,,,,,,,,,
나고집소고기구이,소고기구이,72,2015테이스티로드,02-6402-2350,"서울 강남구 언주로149길 10
지번논현동 62-19지도보기","28,000원
우파말이
35,000원
저지방숙성채끝등심
35,000원
저지방숙성안심
10,000원
구워먹는임실치즈
6,000원
나고집자작된장
메뉴판(원산지) 이미지로 보기",http://www.facebook.com/nagojip,,,,,"단체석, 주차, 발렛파킹, 예약, 무선 인터넷","나고집은 저지방 국내산 한우를 숙성과정을 거쳐 손님들께 제공하며
우파말이는 하루판매량 만큼만 매일 직접 손으로 말아 한정판매합니다.",height: 25%;,height: 73.885%;,height: 87.8865%;,height: 88.5145%;,height: 73.112%;,height: 65.785%;,46%,54%
타다이마,,167,,02-539-6933,"서울 강남구 삼성로 546
지번삼성동 151-2 백영빌딩 102호지도보기","55,000원
대표
사시미 오마카세 코스
25,000원
대표
간단한 오마카세 코스 (21시 이후)
메뉴판(원산지) 이미지로 보기",https://www.instagram.com/tadaima_seoul/,,,,,"예약, 남/녀 화장실 구분","- 제철사시미 오마카세
- 사케 (니혼슈)
- 쇼츄 (일본 증류식 소주)
- 와인

제철 사시미 오마카세 전문점입니다. 사케(니혼슈) 전문점이라고 해도 손색이 없을만큼 다양한 니혼슈 리스트를 보유하고 있습니다.
아지트 같은 편안한 공간에서 맛있는 제철 사시미 코스 요리와 그에 알맞는 주류 페어링을 즐기실 수 있는 공간입니다.",height: 25%;,height: 71.0275%;,height: 91.0015%;,height: 81.538%;,height: 61.822%;,height: 25%;,43%,57%
벨뷰바(BAR),바(BAR),7,,010-7394-8388,"서울 강남구 선릉로152길 30
지번청담동 91-3 1층 벨뷰지도보기","15,000~20,000원
대표
파스타,볶음밥
45,000~55,000원
스테이크,양갈비스테이크
20,000~25,000원
캌테일, 글라스위스키
230,000~600,000원
샴페인, 보드카, 위스키,리퀴르
250,000~450,000원
1 bottle set~2bottle set",,,,,,"단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","샴페인, 보드카, 진, 럼, 데킬라, 리큐르, 위스키, 꼬냑, 와인 - 전화문의",height: 36.0457%;,height: 77.474%;,height: 59.297%;,height: 41.817%;,height: 33.826%;,height: 37.6673%;,54%,46%
멜리멜로베이커리,베이커리,711,,02-588-2435,"서울 서초구 사임당로19길 6
지번서초동 1648-2 1층 멜리멜로지도보기","2,400원
대표
휘낭시에
9,000원
대표
심쿵멜로
4,000원
아메리카노
4,500원
라떼
7,900원
몽블랑",http://instagram.com/melimelo.dessert,,,,,"포장, 무선 인터넷","멜리멜로는 (MÉLI MÉLO) 뒤죽박죽이란 뜻의 불어로 파리 르 꼬르동 블루 출신의 파티시에가 운영중인 디저트 카페입니다. 
대표메뉴로는 프랑스 고메버터가 들어가 풍미가 가득한 휘낭시에와 각종 미니케이크(무스케이크, 메도빅, 타르트 등)가 있습니다.",height: 59.53%;,height: 93.233%;,height: 78.5895%;,height: 64.3455%;,height: 48.34%;,height: 49.594%;,61%,39%
돗대골뱅이 강남점한식,한식,43,,02-2615-3742,"서울 강남구 역삼로67길 33
지번대치동 896-15지도보기","30,000원
백골뱅이탕
메뉴판(원산지) 이미지로 보기",,,,,,"단체석, 포장, 예약","건강한 점심, 지인들과 맛있는 한잔을 즐길수 있는 장소입니다.  고객님들의 소리는 저희를 키우는 자양분입니다.  항상 겸손히 귀를 기울이며 그 소리가 현실이 되도록 노력하겠습니다. 감사합니다.",,,,,,,,
"원조우리생태찌개찌개,전골","찌개,전골",7,,,"서울 강남구 테헤란로43길 27
지번역삼동 699-28지도보기",메뉴판 이미지를 추가해주세요!,,,,,,,,,,,,,,,
무교낙지 코엑스몰점낙지요리,낙지요리,46,,02-551-0312,"서울 강남구 봉은사로 524
지번삼성동 159 코엑스몰 B1 Q123지도보기","37,000원
산낙지 볶음
8,000원
낙지 정식
9,000원
철판 볶음밥",,,,,,,,height: 25%;,height: 80.4225%;,height: 83.772%;,height: 76.6365%;,height: 57.2485%;,height: 25%;,55%,45%
"블렌드랩과일,주스전문점","과일,주스전문점",361,,02-543-7411,"서울 강남구 언주로113길 14
지번논현동 230-20 1층 먼슬리키친 8호지도보기","4,900원
대표
망고&그린 스무디
6,800원
대표
아보카도 베이글
5,500원
바질 스무디",http://ablendlab.com/,,http://www.instagram.com/blend.lab,,,"단체석, 포장, 배달, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분","당신의 맛과 재미를 건강하게 블렌드해 드립니다.

집 밖에서도 맛있고 건강한 음료를 사먹을 순 없을까? 
그린스무디바 블렌드랩은 이런 의문에서 2015년 이태원에서 문을 열었습니다.
 
그린스무디는 야채와 과일을 블렌딩하여 매일 접하기 힘든 잎채소를 익숙한 과일맛으로 즐기실 수 있는 새로운 라이프스타일음료입니다. 설탕 및 인공첨가물을 배제하고 식물성우유(무첨가두유, 아몬드밀크, 코코넛밀크)를 사용합니다. 보다 완벽한 영양발란스를 원하신다면 그린스무디에 허니, 치아씨드, 스피룰리나 등의 슈퍼푸드 부스터를 추가하실 수 있습니다. 
 
블렌드랩은 그린스무디를 중심으로 건강한 패스트푸드를 지향합니다. 원재료가 듬뿍 들어간 프리미엄 베이글샌드위치 시리즈로 당신의 건강을 충전시켜드립니다. .",,,,,,,,
모야시키친양식,양식,18,,02-573-1445,"서울 강남구 남부순환로 2734
지번도곡동 411-18 중앙빌딩지도보기","32,000원
통문어치킨
18,500원
해물야끼우동
19,000원
일본식삼겹살찜",,,,,,,,,,,,,,,
"보돌미역 강남포스코점백반,가정식","백반,가정식",142,,02-562-2007,"서울 강남구 테헤란로 440
지번대치동 892지도보기","10,000원
대표
가자미 미역국
15,000원
대표
활전복 가자미 미역국
10,000원
조개 미역국
11,000원
소고기 미역국
15,000원
활전복 조개 미역국
메뉴판(원산지) 이미지로 보기
더보기",http://www.bodolfood.com,,,,,"단체석, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","오직 신선함 그대로의 푸른 바다를 담아 좋은 재료로 만든 정직한 음식으로 신뢰를 주는 곳.
과장된 맛이 아닌 자연 그대로의 맛을 즐길 수 있게 해드리기 위해 최상의 신선한 재료와 바른 조리법으로 맛을 낸 보돌미역의 음식들은 옛 조상님들의 손맛을 빚어내기 위해 최선을 다하였습니다.",,,,,,,,
일일향 삼성점중식당,중식당,185,,02-554-9882,"서울 강남구 테헤란로83길 20
지번삼성동 158-3지도보기","8,000원
대표
옛날짬뽕
38,000원
대표
어향동고
6,000원
짜장면
74,000원
전가복
28,000원
육즙돼지고기탕수육
메뉴판(원산지) 이미지로 보기
더보기",,,,,,"단체석, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","안녕하세요 전통 중국요리전문점 일일향 삼성점입니다. 일일향 삼성점은 다진 새우살을 표고버섯으로 감싼 어향동고와 고급 중국요리 전가복, 그리고 불향으로 유명한 옛날짬뽕과 볶음밥 등 고품격 메뉴들을 차분한 분위기 속에서 즐기실 수 있습니다. 앞으로 많은 사랑 부탁드립니다. 감사합니다.",height: 25%;,height: 64.03%;,height: 82.4445%;,height: 88.014%;,height: 77.1735%;,height: 83.811%;,45%,55%
"한우나주곰탕곰탕,설렁탕","곰탕,설렁탕",2,,,"서울 강남구 테헤란로8길 13
지번역삼동 823-11지도보기","8,000원
나주곰탕
10,000원
특곰탕
8,000원
얼큰곰탕
7,000원
궁중비빔밥
33,000원
매운갈비찜 중
메뉴판(원산지) 이미지로 보기",,,,,,,,,,,,,,,
"안동찜닭&해물떡찜아귀찜,해물찜","아귀찜,해물찜",57,,02-558-6478,"서울 강남구 영동대로 513
지번삼성동 159 코엑스 B1F M109지도보기","24,000원
안동찜닭 반마리
34,000원
안동찜닭 한마리
33,000원
해물안동찜닭 반마리
42,000원
해물안동찜닭 한마리
메뉴판(원산지) 이미지로 보기",,,,,,,해물떡찜요리와 찜닭요리를 한 번에 맛볼 수 있는 곳. 매콤한 떡찜과 간이 잘 배인 찜닭의 조화가 일품이다. 찜닭과 해물떡찜을 세트로 같이 주문할 수도 있어 좋다.,height: 46.1505%;,height: 86.976%;,height: 85.474%;,height: 76.756%;,height: 57.937%;,height: 55.9845%;,54%,46%
카페 포즈뷔페,뷔페,10,,02-6936-8130,"서울 서초구 강남대로 259
지번서초동 1361-10지도보기","22,000원
조식 뷔페
20,900원
런치 뷔페",http://www.peytohotel.com/,,,,,"단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설","“정지”, “휴식”(Pause)이라는 의미가 담긴 레스토랑입니다. 이름 그대로 잠시 북적거리는 일상을 벗어나 시간이 멈춰선 듯 한적한 “포즈”에서 하루를 시작해보세요. HOTEL PEYTO가 준비한 신선하고 다양한 메뉴의 음식들을 맛보실 수 있습니다.",,,,,,,,
"카페 필로우카페,디저트","카페,디저트",51,,02-6407-3814,"서울 강남구 언주로81길 17
지번역삼동 722-5 명진빌딜 1층지도보기","5,800원
대표
티라미수
6,500원
대표
치즈케이크
5,800원
브라우니 케이크
변동
버블와플",https://www.instagram.com/cafepillow/,,,,,,,,,,,,,,
비스트로 모브,,1995,,02-3445-3625,"서울 서초구 강남대로93길 7
지번잠원동 36-11지도보기","16,000원
리코타 치즈 샐러드
18,000원
봉골레
18,000원
마르게리따
41,000원
필렛 디만조
메뉴판(원산지) 이미지로 보기",https://www.instagram.com/bistro_mov/,,,,,"단체석, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","도심 속 자연과 함께하는 힐링 공간 Bistro MOV 입니다.

-스테이크 , 샐러드 , 파스타 , 피자 , 디저트 , 와인 , 맥주 , 위스키-

맛있는 음식과 술을 편안한 분위기에서 즐기실 수 있도록 항상 노력하고 있습니다.",height: 41.3375%;,height: 94.5945%;,height: 84.62%;,height: 64.898%;,height: 54.177%;,height: 49.568%;,52%,48%
오늘와인한잔 논현점와인,와인,72,,02-540-5156,"서울 강남구 봉은사로1길 33
지번논현동 165-13 논현빌딩 1층지도보기","2,900원
대표
와인한잔
8,900원
대표
감바스
3,900원
수제맥주
12,900원
치즈퐁듀
6,900원
파스타",,,,,,"단체석, 예약, 무선 인터넷, 남/녀 화장실 구분","와인한잔 최신 분위기, 모임 룸, 논현 최고의 위치, 대형 매장",,,,,,,,
"한앤둘치킨 선릉점치킨,닭강정","치킨,닭강정",9,,02-553-9952,"서울 강남구 선릉로93길 18
지번역삼동 697-11 101호지도보기","변동
후라이드치킨",,,,,,,,,,,,,,,
"소고기제작소육류,고기요리","육류,고기요리",535,,02-3443-7273,"서울 서초구 서초대로73길 42
지번서초동 1308-26 리가스퀘어 2층지도보기","19,800원
소고기 무한리필
26,900원
이베리코 흑돼지 한마리
12,000원
삼겹살 무한리필",,,,,,,,,,,,,,,
더브라운 양재점브런치,브런치,10,,02-6952-1970,"서울 서초구 논현로 171
지번양재동 2-44 1층지도보기","11,000원
대표
파스트라미 세사미 파니니
13,000원
대표
에그 베네딕트
13,000원
클럽 샌드위치
11,000원
브리오쉬 샌드위치
10,000원
닭가슴살 샐러드
메뉴판(원산지) 이미지로 보기",,,,,,"단체석, 주차, 포장, 무선 인터넷, 남/녀 화장실 구분",,,,,,,,,
문스낵종합분식,종합분식,501,,02-3445-5882,"서울 강남구 언주로125길 11
지번논현동 217-39 1층지도보기","7,000원
대표
마마떡볶이S
9,000원
대표
순대볶음
10,000원
마마떡볶이L
9,000원
매운떡볶이S
11,000원
매운떡볶이L
메뉴판(원산지) 이미지로 보기
더보기",,,,,,"포장, 배달, 무선 인터넷",,,,,,,,,
모토이자카야,이자카야,41,,02-543-8012,"서울 강남구 언주로147길 45
지번논현동 67-4 1층지도보기","15,000원
대표
민찌고로케
23,000원
고추장찌게
23,000원
생연어샐러드
23,000원
삼치미소조림
50,000원
코스요리1인40,000부터
더보기",,,,,,"단체석, 예약, 무선 인터넷","음식의 기본을 지키는 모토입니다.
2008년 6월 오픈하여 지금까지 열심히 일하고 있습니다.
직접 된장과 간장 및 장아찌 담그면서 천연 조미료 도 만들어 요리에 응용하고 있습니다.
음식을 드시면서 행복을 드리겠습니다.
회 ,구이, 무침, 튀김, 식사류 등.
언제나 기본을 지키는 모토가  되겠습니다.",height: 25%;,height: 85.499%;,height: 86.2195%;,height: 75.029%;,height: 54.621%;,height: 25%;,49%,51%
"달보드레 카페카페,디저트","카페,디저트",21,,010-6679-5997,"서울 강남구 강남대로94길 13
지번역삼동 818-12 1층지도보기","4,000원
아메리카노
4,500원
아이스아메리카노
5,000원
조각케익
메뉴판(원산지) 이미지로 보기",,,,,,"단체석, 주차, 포장, 무선 인터넷, 남/녀 화장실 구분","최고의 재료로만 엄선하여 사용합니다.
믿고 마시는 커피 달보드레 카페 입니다!
달보드레란, 순수 한국말로 '약간 달큼하다'의 어근 입니다.
저희 카페의 자랑인 디저트를 드셔보세요!
감사합니다.",,,,,,,,
바나프레소 선릉점바나프레소,바나프레소,51,,070-8998-8914,"서울 강남구 언주로98길 26
지번역삼동 700-35 1층지도보기","1,500원
아메리카노",,,,,,"포장, 배달",,,,,,,,,
테스트키친,,561,,010-5340-8861,"서울 강남구 압구정로46길 67
지번신사동 648-25 1층지도보기","25,000원
crab cake
19,800원
tender crispy french toast
21,800원
crispy corn pancake
13,000원
Raspberry-wine tiramisu
15,800원
caramel sambe & green tea icecream
메뉴판(원산지) 이미지로 보기
더보기",http://blog.naver.com/testkitchen002,,,,,"단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷",이태리 요리에 한식을 접목한 테이스팅룸의 메뉴개발 키친으로 테이스팅룸의 시그니쳐 메뉴와 새롭고 독특한 신메뉴들을 동시에 시식할 수 있는 곳,height: 40.791%;,height: 93.18%;,height: 90.7545%;,height: 82.157%;,height: 72.3%;,height: 66.68%;,60%,40%
"소노야강남구청점우동,소바","우동,소바",531,,02-515-5136,"서울 강남구 선릉로 660
지번삼성동 8-2지도보기","4,500원
소노야우동
5,500원
오뎅꼬치우동
5,500원
새우튀김우동
6,000원
김치나베우동
6,500원
게살알밥
메뉴판(원산지) 이미지로 보기
더보기",,,,,,,,height: 25%;,height: 77.4575%;,height: 79.379%;,height: 75.9165%;,height: 59.1205%;,height: 25%;,52%,48%
"미스터시래기 대치점육류,고기요리","육류,고기요리",162,,02-552-2579,"서울 강남구 삼성로63길 21
지번대치동 932지도보기","15,500원
시래기 불고기전골",http://www.mrsiraegi004.modoo.at/,,,,,"주차, 포장, 예약, 무선 인터넷","땅이 품고 햇볕이 키운 시래기와 만나는 즐거운 한식
누구나 마음속에 간직하고 있는 따뜻한 식사의 기억,
미스터시래기가 그 소중한 시간을 정성껏 준비합니다.
 
*2014 테이스트로드 9회 밥도둑을 잡아라 편에서 시래기전골불고기로 4대 테로콕 선정*",,,,,,,,
